detectorid,starttime,volume,speed,occupancy,status
1489,2011-01-01 18:40:00-08,0,0,0,0
1524,2011-01-01 18:40:00-08,11,46,10,2
1495,2011-01-01 18:40:00-08,4,56,6,2
1530,2011-01-01 18:40:00-08,4,63,4,2
1538,2011-01-01 18:40:00-08,5,57,7,2
1544,2011-01-01 18:40:20-08,1,62,1,2
1502,2011-01-01 18:40:20-08,2,53,3,2
1509,2011-01-01 18:40:20-08,2,63,2,2
1538,2011-01-01 18:40:20-08,5,51,8,2
1524,2011-01-01 18:40:20-08,10,58,7,2
1530,2011-01-01 18:40:20-08,4,61,5,2
1516,2011-01-01 18:40:20-08,4,60,4,2
1495,2011-01-01 18:40:20-08,0,0,0,0
1490,2011-01-01 18:40:20-08,0,0,0,0
1489,2011-01-01 18:40:20-08,0,0,0,0
1489,2011-01-01 18:40:40-08,0,0,0,0
1495,2011-01-01 18:40:40-08,3,59,3,2
1502,2011-01-01 18:40:40-08,0,0,0,0
1530,2011-01-01 18:40:40-08,8,60,9,2
1538,2011-01-01 18:40:40-08,4,55,6,2
1544,2011-01-01 18:40:40-08,3,57,3,2
1490,2011-01-01 18:40:40-08,0,0,0,0
1516,2011-01-01 18:40:40-08,6,61,6,2
1509,2011-01-01 18:40:40-08,2,61,2,2
1524,2011-01-01 18:40:40-08,11,57,11,2
1489,2011-01-01 18:41:00-08,0,0,0,0
1495,2011-01-01 18:41:00-08,8,56,10,2
1502,2011-01-01 18:41:00-08,8,53,9,2
1490,2011-01-01 18:41:00-08,0,0,0,0
1538,2011-01-01 18:41:00-08,3,59,4,2
1509,2011-01-01 18:41:00-08,2,60,2,2
1544,2011-01-01 18:41:00-08,6,59,7,2
1516,2011-01-01 18:41:00-08,5,60,6,2
1524,2011-01-01 18:41:00-08,7,49,7,2
1530,2011-01-01 18:41:00-08,4,61,4,2
1489,2011-01-01 18:41:20-08,0,0,0,0
1490,2011-01-01 18:41:20-08,0,0,0,0
1495,2011-01-01 18:41:20-08,6,61,8,2
1502,2011-01-01 18:41:20-08,6,57,8,2
1509,2011-01-01 18:41:20-08,3,60,4,2
1516,2011-01-01 18:41:20-08,2,57,1,2
1544,2011-01-01 18:41:20-08,3,62,3,2
1524,2011-01-01 18:41:20-08,8,48,8,2
1530,2011-01-01 18:41:20-08,4,61,4,2
1538,2011-01-01 18:41:20-08,6,53,9,2
1544,2011-01-01 18:41:40-08,1,60,1,2
1516,2011-01-01 18:41:40-08,1,58,1,2
1502,2011-01-01 18:41:40-08,5,58,6,2
1524,2011-01-01 18:41:40-08,6,59,5,2
1530,2011-01-01 18:41:40-08,5,63,5,2
1538,2011-01-01 18:41:40-08,8,54,11,2
1495,2011-01-01 18:41:40-08,2,61,2,2
1509,2011-01-01 18:41:40-08,0,0,0,0
1490,2011-01-01 18:41:40-08,0,0,0,0
1489,2011-01-01 18:41:40-08,0,0,0,0
1502,2011-01-01 18:42:00-08,2,59,2,2
1495,2011-01-01 18:42:00-08,4,60,5,2
1509,2011-01-01 18:42:00-08,6,64,7,2
1538,2011-01-01 18:42:00-08,9,53,12,2
1544,2011-01-01 18:42:00-08,6,63,6,2
1524,2011-01-01 18:42:00-08,9,60,8,2
1516,2011-01-01 18:42:00-08,2,58,1,2
1530,2011-01-01 18:42:00-08,8,60,9,2
1489,2011-01-01 18:42:00-08,0,0,0,0
1490,2011-01-01 18:42:00-08,0,0,0,0
1516,2011-01-01 18:42:20-08,2,59,2,2
1524,2011-01-01 18:42:20-08,6,53,5,2
1530,2011-01-01 18:42:20-08,8,60,9,2
1538,2011-01-01 18:42:20-08,6,54,11,2
1544,2011-01-01 18:42:20-08,5,59,6,2
1509,2011-01-01 18:42:20-08,6,56,8,2
1502,2011-01-01 18:42:20-08,3,61,3,2
1495,2011-01-01 18:42:20-08,5,61,5,2
1490,2011-01-01 18:42:20-08,0,0,0,0
1489,2011-01-01 18:42:20-08,0,0,0,0
1495,2011-01-01 18:42:40-08,0,0,0,0
1509,2011-01-01 18:42:40-08,6,59,8,2
1502,2011-01-01 18:42:40-08,2,63,2,2
1489,2011-01-01 18:42:40-08,0,0,0,0
1516,2011-01-01 18:42:40-08,1,61,1,2
1544,2011-01-01 18:42:40-08,1,58,1,2
1524,2011-01-01 18:42:40-08,5,58,4,2
1530,2011-01-01 18:42:40-08,5,65,5,2
1538,2011-01-01 18:42:40-08,6,56,8,2
1490,2011-01-01 18:42:40-08,0,0,0,0
1495,2011-01-01 18:43:00-08,1,68,1,2
1502,2011-01-01 18:43:00-08,2,62,2,2
1509,2011-01-01 18:43:00-08,2,63,2,2
1524,2011-01-01 18:43:00-08,9,57,7,2
1530,2011-01-01 18:43:00-08,9,61,9,2
1538,2011-01-01 18:43:00-08,8,54,12,2
1544,2011-01-01 18:43:00-08,3,57,3,2
1516,2011-01-01 18:43:00-08,7,60,7,2
1489,2011-01-01 18:43:00-08,0,0,0,0
1490,2011-01-01 18:43:00-08,0,0,0,0
1495,2011-01-01 18:43:20-08,5,56,7,2
1502,2011-01-01 18:43:20-08,1,64,1,2
1490,2011-01-01 18:43:20-08,0,0,0,0
1489,2011-01-01 18:43:20-08,0,0,0,0
1509,2011-01-01 18:43:20-08,4,60,5,2
1516,2011-01-01 18:43:20-08,7,60,8,2
1524,2011-01-01 18:43:20-08,7,53,8,2
1544,2011-01-01 18:43:20-08,5,58,5,2
1530,2011-01-01 18:43:20-08,2,65,2,2
1538,2011-01-01 18:43:20-08,6,51,9,2
1544,2011-01-01 18:43:40-08,7,58,7,2
1509,2011-01-01 18:43:40-08,3,62,3,2
1490,2011-01-01 18:43:40-08,0,0,0,0
1502,2011-01-01 18:43:40-08,7,54,10,2
1489,2011-01-01 18:43:40-08,0,0,0,0
1516,2011-01-01 18:43:40-08,4,58,5,2
1524,2011-01-01 18:43:40-08,4,61,2,2
1495,2011-01-01 18:43:40-08,4,56,6,2
1530,2011-01-01 18:43:40-08,4,59,4,2
1538,2011-01-01 18:43:40-08,7,55,10,2
1502,2011-01-01 18:44:00-08,2,54,2,2
1544,2011-01-01 18:44:00-08,8,53,12,2
1509,2011-01-01 18:44:00-08,1,69,1,2
1516,2011-01-01 18:44:00-08,3,57,4,2
1538,2011-01-01 18:44:00-08,9,52,12,2
1524,2011-01-01 18:44:00-08,7,61,6,2
1530,2011-01-01 18:44:00-08,1,64,1,2
1495,2011-01-01 18:44:00-08,3,57,2,2
1490,2011-01-01 18:44:00-08,0,0,0,0
1489,2011-01-01 18:44:00-08,0,0,0,0
1489,2011-01-01 18:44:20-08,0,0,0,0
1502,2011-01-01 18:44:20-08,6,58,7,2
1495,2011-01-01 18:44:20-08,5,56,8,2
1509,2011-01-01 18:44:20-08,1,58,1,2
1516,2011-01-01 18:44:20-08,5,60,5,2
1544,2011-01-01 18:44:20-08,6,54,7,2
1524,2011-01-01 18:44:20-08,9,56,6,2
1538,2011-01-01 18:44:20-08,6,54,10,2
1530,2011-01-01 18:44:20-08,3,65,2,2
1490,2011-01-01 18:44:20-08,0,0,0,0
1502,2011-01-01 18:44:40-08,5,57,6,2
1509,2011-01-01 18:44:40-08,6,57,8,2
1544,2011-01-01 18:44:40-08,6,57,6,2
1530,2011-01-01 18:44:40-08,7,62,8,2
1516,2011-01-01 18:44:40-08,2,60,2,2
1538,2011-01-01 18:44:40-08,5,52,6,2
1524,2011-01-01 18:44:40-08,9,55,9,2
1490,2011-01-01 18:44:40-08,0,0,0,0
1489,2011-01-01 18:44:40-08,0,0,0,0
1495,2011-01-01 18:44:40-08,4,56,5,2
1490,2011-01-01 18:45:00-08,0,0,0,0
1489,2011-01-01 18:45:00-08,0,0,0,0
1495,2011-01-01 18:45:00-08,14,54,18,3
1502,2011-01-01 18:45:00-08,5,58,6,2
1538,2011-01-01 18:45:00-08,5,51,9,2
1544,2011-01-01 18:45:00-08,3,70,2,2
1509,2011-01-01 18:45:00-08,2,63,2,2
1516,2011-01-01 18:45:00-08,2,60,2,2
1524,2011-01-01 18:45:00-08,8,56,6,2
1530,2011-01-01 18:45:00-08,6,61,6,2
1490,2011-01-01 18:45:20-08,0,0,0,0
1489,2011-01-01 18:45:20-08,0,0,0,0
1495,2011-01-01 18:45:20-08,3,61,5,2
1502,2011-01-01 18:45:20-08,12,56,15,3
1509,2011-01-01 18:45:20-08,6,64,8,2
1538,2011-01-01 18:45:20-08,4,56,5,2
1544,2011-01-01 18:45:20-08,4,57,4,2
1524,2011-01-01 18:45:20-08,7,53,6,2
1516,2011-01-01 18:45:20-08,2,55,2,2
1530,2011-01-01 18:45:20-08,9,62,9,2
1490,2011-01-01 18:45:40-08,0,0,0,0
1489,2011-01-01 18:45:40-08,0,0,0,0
1495,2011-01-01 18:45:40-08,4,59,6,2
1502,2011-01-01 18:45:40-08,5,57,6,2
1509,2011-01-01 18:45:40-08,5,58,7,2
1516,2011-01-01 18:45:40-08,6,55,8,2
1524,2011-01-01 18:45:40-08,5,54,4,2
1544,2011-01-01 18:45:40-08,4,60,5,2
1530,2011-01-01 18:45:40-08,4,62,5,2
1538,2011-01-01 18:45:40-08,7,55,10,2
1530,2011-01-01 18:46:00-08,4,65,4,2
1524,2011-01-01 18:46:00-08,6,60,5,2
1544,2011-01-01 18:46:00-08,6,59,7,2
1538,2011-01-01 18:46:00-08,7,52,10,2
1509,2011-01-01 18:46:00-08,5,58,6,2
1516,2011-01-01 18:46:00-08,3,56,2,2
1502,2011-01-01 18:46:00-08,7,57,9,2
1490,2011-01-01 18:46:00-08,0,0,0,0
1489,2011-01-01 18:46:00-08,0,0,0,0
1495,2011-01-01 18:46:00-08,5,60,6,2
1509,2011-01-01 18:46:20-08,8,61,11,2
1489,2011-01-01 18:46:20-08,0,0,0,0
1495,2011-01-01 18:46:20-08,3,58,4,2
1516,2011-01-01 18:46:20-08,6,48,8,2
1524,2011-01-01 18:46:20-08,3,56,3,2
1502,2011-01-01 18:46:20-08,3,62,3,2
1530,2011-01-01 18:46:20-08,2,63,2,2
1538,2011-01-01 18:46:20-08,4,54,5,2
1544,2011-01-01 18:46:20-08,6,57,7,2
1490,2011-01-01 18:46:20-08,0,0,0,0
1516,2011-01-01 18:46:40-08,3,56,3,2
1509,2011-01-01 18:46:40-08,6,62,7,2
1490,2011-01-01 18:46:40-08,0,0,0,0
1524,2011-01-01 18:46:40-08,13,52,11,3
1544,2011-01-01 18:46:40-08,6,58,7,2
1538,2011-01-01 18:46:40-08,5,58,6,2
1530,2011-01-01 18:46:40-08,1,67,1,2
1489,2011-01-01 18:46:40-08,0,0,0,0
1495,2011-01-01 18:46:40-08,3,57,4,2
1502,2011-01-01 18:46:40-08,2,60,2,2
1502,2011-01-01 18:47:00-08,2,60,2,2
1544,2011-01-01 18:47:00-08,8,60,9,2
1509,2011-01-01 18:47:00-08,2,61,2,2
1495,2011-01-01 18:47:00-08,5,59,7,2
1490,2011-01-01 18:47:00-08,0,0,0,0
1489,2011-01-01 18:47:00-08,0,0,0,0
1524,2011-01-01 18:47:00-08,10,50,10,2
1516,2011-01-01 18:47:00-08,5,57,5,2
1530,2011-01-01 18:47:00-08,4,62,4,2
1538,2011-01-01 18:47:00-08,5,54,7,2
1502,2011-01-01 18:47:20-08,6,60,7,2
1495,2011-01-01 18:47:20-08,2,63,2,2
1509,2011-01-01 18:47:20-08,2,64,2,2
1516,2011-01-01 18:47:20-08,8,52,11,2
1544,2011-01-01 18:47:20-08,4,63,4,2
1524,2011-01-01 18:47:20-08,6,53,6,2
1538,2011-01-01 18:47:20-08,2,56,3,2
1530,2011-01-01 18:47:20-08,4,61,4,2
1490,2011-01-01 18:47:20-08,0,0,0,0
1489,2011-01-01 18:47:20-08,0,0,0,0
1516,2011-01-01 18:47:40-08,2,54,2,2
1524,2011-01-01 18:47:40-08,11,50,10,2
1530,2011-01-01 18:47:40-08,10,59,12,2
1538,2011-01-01 18:47:40-08,7,55,10,2
1544,2011-01-01 18:47:40-08,6,63,6,2
1509,2011-01-01 18:47:40-08,2,59,2,2
1502,2011-01-01 18:47:40-08,3,63,3,2
1495,2011-01-01 18:47:40-08,2,65,2,2
1490,2011-01-01 18:47:40-08,0,0,0,0
1489,2011-01-01 18:47:40-08,0,0,0,0
1530,2011-01-01 18:48:00-08,5,62,5,2
1509,2011-01-01 18:48:00-08,1,64,1,2
1538,2011-01-01 18:48:00-08,4,56,6,2
1544,2011-01-01 18:48:00-08,3,62,3,2
1490,2011-01-01 18:48:00-08,0,0,0,0
1516,2011-01-01 18:48:00-08,4,62,4,2
1502,2011-01-01 18:48:00-08,2,64,2,2
1524,2011-01-01 18:48:00-08,5,61,5,2
1489,2011-01-01 18:48:00-08,0,0,0,0
1495,2011-01-01 18:48:00-08,8,60,10,2
1502,2011-01-01 18:48:20-08,9,64,8,2
1509,2011-01-01 18:48:20-08,5,61,6,2
1516,2011-01-01 18:48:20-08,1,58,1,2
1544,2011-01-01 18:48:20-08,1,62,1,2
1524,2011-01-01 18:48:20-08,8,55,6,2
1538,2011-01-01 18:48:20-08,2,54,3,2
1490,2011-01-01 18:48:20-08,0,0,0,0
1530,2011-01-01 18:48:20-08,5,62,6,2
1489,2011-01-01 18:48:20-08,0,0,0,0
1495,2011-01-01 18:48:20-08,2,59,2,2
1530,2011-01-01 18:48:40-08,11,64,11,3
1538,2011-01-01 18:48:40-08,8,56,11,2
1544,2011-01-01 18:48:40-08,5,60,5,2
1516,2011-01-01 18:48:40-08,1,64,1,2
1509,2011-01-01 18:48:40-08,2,68,2,2
1524,2011-01-01 18:48:40-08,5,57,4,2
1502,2011-01-01 18:48:40-08,2,60,3,2
1495,2011-01-01 18:48:40-08,3,59,4,2
1489,2011-01-01 18:48:40-08,0,0,0,0
1490,2011-01-01 18:48:40-08,0,0,0,0
1495,2011-01-01 18:49:00-08,2,61,2,2
1502,2011-01-01 18:49:00-08,3,59,3,2
1516,2011-01-01 18:49:00-08,3,61,2,2
1509,2011-01-01 18:49:00-08,6,65,7,2
1524,2011-01-01 18:49:00-08,8,58,9,2
1530,2011-01-01 18:49:00-08,8,62,10,2
1538,2011-01-01 18:49:00-08,9,51,15,2
1544,2011-01-01 18:49:00-08,5,59,6,2
1489,2011-01-01 18:49:00-08,0,0,0,0
1490,2011-01-01 18:49:00-08,0,0,0,0
1495,2011-01-01 18:49:20-08,4,60,5,2
1502,2011-01-01 18:49:20-08,3,58,3,2
1509,2011-01-01 18:49:20-08,6,62,7,2
1516,2011-01-01 18:49:20-08,5,59,8,2
1530,2011-01-01 18:49:20-08,0,0,0,0
1538,2011-01-01 18:49:20-08,3,47,4,2
1544,2011-01-01 18:49:20-08,8,57,9,2
1524,2011-01-01 18:49:20-08,8,58,6,2
1489,2011-01-01 18:49:20-08,0,0,0,0
1490,2011-01-01 18:49:20-08,0,0,0,0
1495,2011-01-01 18:49:40-08,4,58,5,2
1502,2011-01-01 18:49:40-08,1,60,1,2
1509,2011-01-01 18:49:40-08,4,60,4,2
1490,2011-01-01 18:49:40-08,0,0,0,0
1516,2011-01-01 18:49:40-08,1,61,1,2
1489,2011-01-01 18:49:40-08,0,0,0,0
1524,2011-01-01 18:49:40-08,4,53,4,2
1530,2011-01-01 18:49:40-08,6,63,6,2
1544,2011-01-01 18:49:40-08,5,45,6,2
1538,2011-01-01 18:49:40-08,4,52,5,2
1530,2011-01-01 18:50:00-08,4,63,4,2
1538,2011-01-01 18:50:00-08,7,56,9,2
1544,2011-01-01 18:50:00-08,5,57,6,2
1509,2011-01-01 18:50:00-08,2,63,3,2
1516,2011-01-01 18:50:00-08,9,62,9,2
1495,2011-01-01 18:50:00-08,4,62,5,2
1502,2011-01-01 18:50:00-08,4,60,4,2
1524,2011-01-01 18:50:00-08,2,54,2,2
1489,2011-01-01 18:50:00-08,0,0,0,0
1490,2011-01-01 18:50:00-08,0,0,0,0
1509,2011-01-01 18:50:20-08,4,63,4,2
1502,2011-01-01 18:50:20-08,2,63,2,2
1516,2011-01-01 18:50:20-08,3,59,4,2
1530,2011-01-01 18:50:20-08,5,63,5,2
1538,2011-01-01 18:50:20-08,5,54,8,2
1544,2011-01-01 18:50:20-08,10,56,10,2
1524,2011-01-01 18:50:20-08,5,61,4,2
1489,2011-01-01 18:50:20-08,0,0,0,0
1495,2011-01-01 18:50:20-08,6,55,8,2
1490,2011-01-01 18:50:20-08,0,0,0,0
1502,2011-01-01 18:50:40-08,8,53,9,2
1509,2011-01-01 18:50:40-08,1,57,1,2
1516,2011-01-01 18:50:40-08,5,61,5,2
1524,2011-01-01 18:50:40-08,10,52,8,2
1530,2011-01-01 18:50:40-08,2,61,2,2
1544,2011-01-01 18:50:40-08,3,57,4,2
1538,2011-01-01 18:50:40-08,4,55,7,2
1489,2011-01-01 18:50:40-08,0,0,0,0
1495,2011-01-01 18:50:40-08,2,61,2,2
1490,2011-01-01 18:50:40-08,0,0,0,0
1516,2011-01-01 18:51:00-08,2,59,2,2
1489,2011-01-01 18:51:00-08,0,0,0,0
1524,2011-01-01 18:51:00-08,5,63,4,2
1544,2011-01-01 18:51:00-08,3,62,3,2
1495,2011-01-01 18:51:00-08,2,59,2,2
1502,2011-01-01 18:51:00-08,2,57,2,2
1530,2011-01-01 18:51:00-08,3,66,3,2
1509,2011-01-01 18:51:00-08,6,62,8,2
1538,2011-01-01 18:51:00-08,9,51,14,2
1490,2011-01-01 18:51:00-08,0,0,0,0
1502,2011-01-01 18:51:20-08,3,60,3,2
1495,2011-01-01 18:51:20-08,0,0,0,0
1509,2011-01-01 18:51:20-08,0,0,0,0
1489,2011-01-01 18:51:20-08,0,0,0,0
1516,2011-01-01 18:51:20-08,5,60,6,2
1524,2011-01-01 18:51:20-08,4,60,2,2
1530,2011-01-01 18:51:20-08,5,59,6,2
1538,2011-01-01 18:51:20-08,5,57,7,2
1544,2011-01-01 18:51:20-08,2,60,2,2
1490,2011-01-01 18:51:20-08,0,0,0,0
1502,2011-01-01 18:51:40-08,5,59,5,2
1509,2011-01-01 18:51:40-08,8,62,10,2
1516,2011-01-01 18:51:40-08,2,59,3,2
1544,2011-01-01 18:51:40-08,5,58,5,2
1524,2011-01-01 18:51:40-08,5,57,3,2
1490,2011-01-01 18:51:40-08,0,0,0,0
1489,2011-01-01 18:51:40-08,0,0,0,0
1530,2011-01-01 18:51:40-08,6,65,6,2
1495,2011-01-01 18:51:40-08,7,57,9,2
1538,2011-01-01 18:51:40-08,2,56,2,2
1530,2011-01-01 18:52:00-08,2,59,2,2
1538,2011-01-01 18:52:00-08,3,55,2,2
1544,2011-01-01 18:52:00-08,8,56,9,2
1509,2011-01-01 18:52:00-08,4,61,5,2
1516,2011-01-01 18:52:00-08,3,59,3,2
1490,2011-01-01 18:52:00-08,0,0,0,0
1524,2011-01-01 18:52:00-08,6,60,5,2
1489,2011-01-01 18:52:00-08,0,0,0,0
1495,2011-01-01 18:52:00-08,4,59,5,2
1502,2011-01-01 18:52:00-08,5,60,6,2
1544,2011-01-01 18:52:20-08,3,57,3,2
1509,2011-01-01 18:52:20-08,1,61,1,2
1502,2011-01-01 18:52:20-08,3,61,3,2
1489,2011-01-01 18:52:20-08,0,0,0,0
1495,2011-01-01 18:52:20-08,0,0,0,0
1524,2011-01-01 18:52:20-08,10,52,9,2
1516,2011-01-01 18:52:20-08,3,65,3,2
1530,2011-01-01 18:52:20-08,7,61,7,2
1538,2011-01-01 18:52:20-08,4,56,6,2
1490,2011-01-01 18:52:20-08,0,0,0,0
1509,2011-01-01 18:52:40-08,5,61,6,2
1490,2011-01-01 18:52:40-08,0,0,0,0
1516,2011-01-01 18:52:40-08,3,59,3,2
1524,2011-01-01 18:52:40-08,5,55,5,2
1489,2011-01-01 18:52:40-08,0,0,0,0
1544,2011-01-01 18:52:40-08,3,61,2,2
1530,2011-01-01 18:52:40-08,3,69,3,2
1495,2011-01-01 18:52:40-08,4,60,5,2
1502,2011-01-01 18:52:40-08,0,0,0,0
1538,2011-01-01 18:52:40-08,4,57,7,2
1544,2011-01-01 18:53:00-08,7,53,9,2
1509,2011-01-01 18:53:00-08,6,63,8,2
1516,2011-01-01 18:53:00-08,4,55,5,2
1538,2011-01-01 18:53:00-08,5,52,7,2
1530,2011-01-01 18:53:00-08,3,62,3,2
1502,2011-01-01 18:53:00-08,4,58,4,2
1524,2011-01-01 18:53:00-08,9,49,8,2
1495,2011-01-01 18:53:00-08,6,56,8,2
1490,2011-01-01 18:53:00-08,0,0,0,0
1489,2011-01-01 18:53:00-08,0,0,0,0
1489,2011-01-01 18:53:20-08,0,0,0,0
1495,2011-01-01 18:53:20-08,4,57,5,2
1502,2011-01-01 18:53:20-08,9,49,12,2
1530,2011-01-01 18:53:20-08,3,63,3,2
1509,2011-01-01 18:53:20-08,2,58,2,2
1538,2011-01-01 18:53:20-08,7,51,9,2
1544,2011-01-01 18:53:20-08,4,62,4,2
1516,2011-01-01 18:53:20-08,2,60,2,2
1524,2011-01-01 18:53:20-08,4,56,3,2
1490,2011-01-01 18:53:20-08,0,0,0,0
1489,2011-01-01 18:53:40-08,0,0,0,0
1495,2011-01-01 18:53:40-08,11,52,16,2
1502,2011-01-01 18:53:40-08,4,54,6,2
1509,2011-01-01 18:53:40-08,1,65,1,2
1516,2011-01-01 18:53:40-08,3,61,2,2
1538,2011-01-01 18:53:40-08,4,55,5,2
1544,2011-01-01 18:53:40-08,5,56,6,2
1530,2011-01-01 18:53:40-08,3,65,3,2
1524,2011-01-01 18:53:40-08,5,65,3,2
1490,2011-01-01 18:53:40-08,0,0,0,0
1489,2011-01-01 18:54:00-08,0,0,0,0
1495,2011-01-01 18:54:00-08,3,56,4,2
1502,2011-01-01 18:54:00-08,10,55,13,2
1509,2011-01-01 18:54:00-08,4,61,5,2
1516,2011-01-01 18:54:00-08,7,60,5,2
1524,2011-01-01 18:54:00-08,7,56,7,2
1490,2011-01-01 18:54:00-08,0,0,0,0
1530,2011-01-01 18:54:00-08,4,65,4,2
1538,2011-01-01 18:54:00-08,4,51,6,2
1544,2011-01-01 18:54:00-08,9,55,11,2
1516,2011-01-01 18:54:20-08,0,0,1,3
1524,2011-01-01 18:54:20-08,6,61,5,2
1530,2011-01-01 18:54:20-08,4,60,4,2
1538,2011-01-01 18:54:20-08,5,52,6,2
1544,2011-01-01 18:54:20-08,3,58,3,2
1509,2011-01-01 18:54:20-08,6,59,6,2
1502,2011-01-01 18:54:20-08,1,56,2,2
1490,2011-01-01 18:54:20-08,0,0,0,0
1489,2011-01-01 18:54:20-08,0,0,0,0
1495,2011-01-01 18:54:20-08,4,53,5,2
1509,2011-01-01 18:54:40-08,5,58,8,2
1502,2011-01-01 18:54:40-08,5,54,6,2
1516,2011-01-01 18:54:40-08,4,56,4,2
1544,2011-01-01 18:54:40-08,3,64,3,2
1495,2011-01-01 18:54:40-08,5,52,8,2
1538,2011-01-01 18:54:40-08,5,51,9,2
1489,2011-01-01 18:54:40-08,0,0,0,0
1524,2011-01-01 18:54:40-08,5,60,3,2
1530,2011-01-01 18:54:40-08,4,63,4,2
1490,2011-01-01 18:54:40-08,0,0,0,0
1516,2011-01-01 18:55:00-08,1,53,1,2
1524,2011-01-01 18:55:00-08,6,56,8,2
1530,2011-01-01 18:55:00-08,1,64,1,2
1538,2011-01-01 18:55:00-08,4,49,6,2
1544,2011-01-01 18:55:00-08,5,57,6,2
1509,2011-01-01 18:55:00-08,8,57,12,2
1502,2011-01-01 18:55:00-08,6,57,6,2
1495,2011-01-01 18:55:00-08,7,56,10,2
1489,2011-01-01 18:55:00-08,0,0,0,0
1490,2011-01-01 18:55:00-08,0,0,0,0
1502,2011-01-01 18:55:20-08,5,59,7,2
1509,2011-01-01 18:55:20-08,1,64,1,2
1516,2011-01-01 18:55:20-08,9,56,11,2
1489,2011-01-01 18:55:20-08,0,0,0,0
1495,2011-01-01 18:55:20-08,7,56,11,2
1524,2011-01-01 18:55:20-08,8,49,10,2
1530,2011-01-01 18:55:20-08,5,62,5,2
1538,2011-01-01 18:55:20-08,3,62,2,2
1544,2011-01-01 18:55:20-08,4,61,4,2
1490,2011-01-01 18:55:20-08,0,0,0,0
1502,2011-01-01 18:55:40-08,9,59,11,2
1509,2011-01-01 18:55:40-08,4,56,6,2
1516,2011-01-01 18:55:40-08,5,56,6,2
1524,2011-01-01 18:55:40-08,4,56,3,2
1530,2011-01-01 18:55:40-08,5,62,5,2
1544,2011-01-01 18:55:40-08,4,47,5,2
1538,2011-01-01 18:55:40-08,5,55,7,2
1489,2011-01-01 18:55:40-08,0,0,0,0
1495,2011-01-01 18:55:40-08,1,54,1,2
1490,2011-01-01 18:55:40-08,0,0,0,0
1502,2011-01-01 18:56:00-08,2,57,2,2
1509,2011-01-01 18:56:00-08,6,55,8,2
1490,2011-01-01 18:56:00-08,0,0,0,0
1489,2011-01-01 18:56:00-08,0,0,0,0
1516,2011-01-01 18:56:00-08,8,56,10,2
1495,2011-01-01 18:56:00-08,4,57,5,2
1524,2011-01-01 18:56:00-08,7,53,7,2
1530,2011-01-01 18:56:00-08,2,61,2,2
1538,2011-01-01 18:56:00-08,4,61,5,2
1544,2011-01-01 18:56:00-08,2,58,2,2
1544,2011-01-01 18:56:20-08,4,66,4,2
1516,2011-01-01 18:56:20-08,3,57,2,2
1489,2011-01-01 18:56:20-08,0,0,0,0
1524,2011-01-01 18:56:20-08,10,54,10,2
1495,2011-01-01 18:56:20-08,3,61,4,2
1502,2011-01-01 18:56:20-08,5,57,6,2
1530,2011-01-01 18:56:20-08,0,0,0,0
1509,2011-01-01 18:56:20-08,6,59,8,2
1538,2011-01-01 18:56:20-08,7,56,10,2
1490,2011-01-01 18:56:20-08,0,0,0,0
1509,2011-01-01 18:56:40-08,7,63,7,2
1502,2011-01-01 18:56:40-08,4,55,4,2
1516,2011-01-01 18:56:40-08,4,53,5,2
1524,2011-01-01 18:56:40-08,10,56,7,2
1530,2011-01-01 18:56:40-08,5,58,5,2
1538,2011-01-01 18:56:40-08,6,49,10,2
1544,2011-01-01 18:56:40-08,2,60,2,2
1489,2011-01-01 18:56:40-08,0,0,0,0
1495,2011-01-01 18:56:40-08,3,56,4,2
1490,2011-01-01 18:56:40-08,0,0,0,0
1509,2011-01-01 18:57:00-08,1,53,3,2
1489,2011-01-01 18:57:00-08,0,0,0,0
1495,2011-01-01 18:57:00-08,1,58,1,2
1516,2011-01-01 18:57:00-08,6,42,6,2
1524,2011-01-01 18:57:00-08,11,51,12,2
1502,2011-01-01 18:57:00-08,3,61,4,2
1530,2011-01-01 18:57:00-08,5,60,6,2
1538,2011-01-01 18:57:00-08,6,50,12,2
1544,2011-01-01 18:57:00-08,5,60,5,2
1490,2011-01-01 18:57:00-08,0,0,0,0
1509,2011-01-01 18:57:20-08,4,60,5,2
1516,2011-01-01 18:57:20-08,7,60,9,2
1490,2011-01-01 18:57:20-08,0,0,0,0
1524,2011-01-01 18:57:20-08,8,57,7,2
1544,2011-01-01 18:57:20-08,3,60,3,2
1538,2011-01-01 18:57:20-08,3,51,4,2
1530,2011-01-01 18:57:20-08,3,63,3,2
1489,2011-01-01 18:57:20-08,0,0,0,0
1495,2011-01-01 18:57:20-08,7,60,9,2
1502,2011-01-01 18:57:20-08,1,61,1,2
1495,2011-01-01 18:57:40-08,3,60,4,2
1502,2011-01-01 18:57:40-08,8,56,11,2
1544,2011-01-01 18:57:40-08,3,54,5,2
1509,2011-01-01 18:57:40-08,1,59,1,3
1490,2011-01-01 18:57:40-08,0,0,0,0
1489,2011-01-01 18:57:40-08,0,0,0,0
1524,2011-01-01 18:57:40-08,6,54,6,2
1516,2011-01-01 18:57:40-08,4,57,4,2
1530,2011-01-01 18:57:40-08,11,58,12,2
1538,2011-01-01 18:57:40-08,5,54,8,2
1495,2011-01-01 18:58:00-08,4,64,4,2
1489,2011-01-01 18:58:00-08,0,0,0,0
